user_id,item_id,score,timestamp
1,12668,0,2009-01-01 00:00:00
1,12668,0,2009-01-01 00:00:01
1,12668,0,2009-01-01 00:00:02
1,12692,1,2009-01-01 00:00:09
1,12692,1,2009-01-01 00:00:10
1,12692,1,2009-01-01 00:00:11
1,12685,0,2009-01-01 00:00:18
1,12685,0,2009-01-01 00:00:19
1,12685,0,2009-01-01 00:00:20
1,12704,0,2009-01-01 00:00:27
1,12704,0,2009-01-01 00:00:28
1,12704,0,2009-01-01 00:00:29
1,12705,0,2009-01-01 00:00:36
1,12705,0,2009-01-01 00:00:37
1,12705,0,2009-01-01 00:00:38
1,12700,0,2009-01-01 00:00:44
1,12700,0,2009-01-01 00:00:45
1,12700,0,2009-01-01 00:00:46
1,12708,0,2009-01-01 00:00:52
1,12708,0,2009-01-01 00:00:53
1,12708,0,2009-01-01 00:00:54
1,12708,0,2009-01-01 00:00:55
1,2993,0,2009-01-01 00:01:09
1,2993,0,2009-01-01 00:01:10
1,2993,0,2009-01-01 00:01:11
1,3182,1,2009-01-01 00:01:48
1,3182,1,2009-01-01 00:01:49
1,3182,1,2009-01-01 00:01:50
1,2977,0,2009-01-01 00:02:06
1,2977,0,2009-01-01 00:02:07
1,2977,0,2009-01-01 00:02:08
1,3173,1,2009-01-01 00:03:02
1,3173,1,2009-01-01 00:03:03
1,3173,1,2009-01-01 00:03:04
1,3168,0,2009-01-01 00:03:22
1,3168,0,2009-01-01 00:03:23
2,530,0,2009-01-01 00:00:00
2,530,0,2009-01-01 00:00:01
2,540,1,2009-01-01 00:01:33
2,540,1,2009-01-01 00:01:34
2,538,1,2009-01-01 00:04:52
2,538,1,2009-01-01 00:04:53
2,549,1,2009-01-01 00:08:54
2,549,1,2009-01-01 00:08:55
2,2801,0,2009-01-01 15:20:35
2,2801,0,2009-01-01 15:20:36
2,2811,1,2009-01-01 15:22:15
2,2811,1,2009-01-01 15:22:16
2,2765,0,2009-01-01 15:22:59
2,2765,0,2009-01-01 15:23:00
2,11354,1,2009-01-27 22:46:35
2,11371,1,2009-01-27 22:46:52
2,11323,1,2009-01-27 22:47:06
2,11350,1,2009-01-27 22:47:25
2,11372,1,2009-01-27 22:47:44
3,13911,0,2009-01-01 00:00:00
3,13943,1,2009-01-01 00:01:15
3,13827,1,2009-01-01 00:02:03
3,13922,1,2009-01-01 00:02:43
3,14506,1,2009-01-01 00:08:26
4,1619,0,2009-01-01 00:00:00
4,9822,1,2009-04-04 08:30:40
4,4565,0,2009-04-11 00:49:16
4,4565,0,2009-04-11 00:49:17
4,17039,1,2009-06-22 12:57:25
4,17041,1,2009-06-22 12:57:32
4,17032,1,2009-06-22 12:57:39
5,1625,0,2009-01-01 00:00:00
5,1630,0,2009-01-01 00:33:13
5,1620,1,2009-01-01 00:36:53
5,1617,0,2009-01-01 00:40:43
5,10764,1,2009-02-06 17:59:40
5,11004,1,2009-02-06 18:00:50
5,11327,1,2009-02-06 18:02:13
5,11088,1,2009-02-06 18:02:54
5,5223,1,2009-02-06 18:03:38
5,3539,1,2009-02-06 18:04:31
5,1845,1,2009-02-06 18:05:20
5,1677,1,2009-02-06 18:06:20
5,1538,1,2009-02-06 18:07:25
5,1506,0,2009-02-06 18:09:17
5,1488,1,2009-02-06 18:15:24
5,1494,0,2009-02-06 18:17:35
5,3298,0,2009-02-06 18:20:45
5,1492,1,2009-02-06 18:25:18
5,618,1,2009-02-06 18:27:12
5,625,1,2009-02-06 18:29:51
5,607,1,2009-02-06 18:33:18
5,3274,1,2009-02-06 18:39:14
5,1639,1,2009-02-06 18:41:44
5,1713,1,2009-02-06 18:45:09
5,3291,1,2009-02-16 10:30:28
5,3302,1,2009-02-16 10:37:29
5,1619,1,2009-02-16 10:48:44
5,1340,1,2009-02-26 23:16:37
